[WF] ALGO=gwo WINDOW=Y2 RUN=17 at Thu Jun  4 01:02:36 AM +03 2026
[2026-06-04 01:02:39] [WF] [INFO] Tek kosu: gwo/Y2/run_017, seed=42017
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] [WALK-FORWARD] Veri penceresi: [7344:16104] (8760 saat)
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] OPTIMIZER: GWO
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] DB: walk_forward_runs/gwo_Y2/run_017/gwo_running.db
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] Seed: 42017
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] Mode: joint
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] Pop: 40, MaxIter: 50
[2026-06-04 01:03:10] [OPT.GWO] [INFO] Yeni GWO çalışması başlatıldı | Seed: 42017 | Pop: 40 | MaxIter: 50
[2026-06-04 01:03:10] [OPT.GWO] [INFO] ============================================================
[2026-06-04 01:03:10] [OPT.GWO] [INFO] GWO OPTIMIZASYONU
[2026-06-04 01:03:10] [OPT.GWO] [INFO] ============================================================
[2026-06-04 01:03:10] [OPT.GWO] [INFO] Pop: 40 | MaxIter: 50 | Workers: 35 | Seed: 42017 | Mode: joint
[2026-06-04 01:03:10] [OPT.GWO] [INFO] Algo params: {'a_start': 2.0, 'a_end': 0.0}
[2026-06-04 01:03:10] [OPT.GWO] [INFO] 
[INIT] Popülasyon değerlendiriliyor...
[2026-06-04 01:03:19] [INFO]  i:T-0 | ind 0 (I) | wavelet=db6 | level=3 | mode=zero | look_back=64 | hidden=102 | layers=4 | dropout=0.163 | lr=0.00754 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 19 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=63 | hidden=39 | layers=1 | dropout=0.500 | lr=0.00144 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 20 (W) | wavelet=coif5 | level=6 | mode=periodization | look_back=58 | hidden=142 | layers=2 | dropout=0.308 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 21 (W) | wavelet=db6 | level=7 | mode=symmetric | look_back=52 | hidden=151 | layers=3 | dropout=0.500 | lr=0.00115 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 22 (W) | wavelet=sym6 | level=6 | mode=periodization | look_back=63 | hidden=256 | layers=4 | dropout=0.247 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 23 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=77 | hidden=100 | layers=4 | dropout=0.492 | lr=0.00417 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 24 (W) | wavelet=coif5 | level=4 | mode=symmetric | look_back=34 | hidden=163 | layers=3 | dropout=0.052 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 25 (W) | wavelet=sym7 | level=6 | mode=periodization | look_back=60 | hidden=206 | layers=4 | dropout=0.500 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 26 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=24 | hidden=187 | layers=3 | dropout=0.000 | lr=0.00124 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 27 (W) | wavelet=db4 | level=7 | mode=zero | look_back=42 | hidden=88 | layers=4 | dropout=0.000 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 28 (W) | wavelet=coif5 | level=6 | mode=periodization | look_back=24 | hidden=106 | layers=3 | dropout=0.000 | lr=0.00010 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 29 (W) | wavelet=sym5 | level=7 | mode=periodization | look_back=24 | hidden=145 | layers=4 | dropout=0.371 | lr=0.00026 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 30 (W) | wavelet=sym7 | level=5 | mode=periodization | look_back=39 | hidden=52 | layers=4 | dropout=0.500 | lr=0.00633 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 31 (W) | wavelet=db4 | level=5 | mode=periodization | look_back=38 | hidden=128 | layers=4 | dropout=0.263 | lr=0.00214 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 32 (W) | wavelet=coif5 | level=3 | mode=periodization | look_back=53 | hidden=80 | layers=3 | dropout=0.395 | lr=0.00180 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 33 (W) | wavelet=sym8 | level=7 | mode=periodization | look_back=58 | hidden=192 | layers=1 | dropout=0.500 | lr=0.00091 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:00:36] [INFO]  i:T-1 | ind 34 (W) | wavelet=db4 | level=6 | mode=periodization | look_back=94 | hidden=134 | layers=3 | dropout=0.500 | lr=0.00067 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:01:02] [INFO]  i:T-1 | ind 35 (W) | wavelet=db8 | level=7 | mode=periodization | look_back=33 | hidden=126 | layers=3 | dropout=0.500 | lr=0.01000 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 03:01:10] [INFO]  i:T-1 | ind 36 (W) | wavelet=db8 | level=6 | mode=zero | look_back=46 | hidden=178 | layers=3 | dropout=0.326 | lr=0.00058 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:01:18] [INFO]  i:T-1 | ind 37 (W) | wavelet=sym6 | level=5 | mode=periodization | look_back=52 | hidden=160 | layers=4 | dropout=0.500 | lr=0.00026 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:01:27] [INFO]  i:T-1 | ind 38 (W) | wavelet=coif3 | level=5 | mode=symmetric | look_back=74 | hidden=127 | layers=1 | dropout=0.254 | lr=0.00191 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 03:01:48] [INFO]  i:T-1 | ind 39 (W) | wavelet=db4 | level=6 | mode=zero | look_back=68 | hidden=32 | layers=3 | dropout=0.467 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:25] [OPT.GWO] [INFO]   >>> YENİ GLOBAL BEST: 0.064167
[2026-06-04 04:35:25] [OPT.GWO] [INFO] 
[ITER 2] α=0.064167 β=0.068039 δ=0.072059 | a=1.959 | Duration: 5694.7s
[2026-06-04 04:35:25] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 04:35:25] [OPT.GWO] [INFO] GWO ITERATION 3/50
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 0 (W) | wavelet=sym6 | level=7 | mode=zero | look_back=48 | hidden=83 | layers=4 | dropout=0.036 | lr=0.00098 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 1 (W) | wavelet=coif5 | level=3 | mode=symmetric | look_back=85 | hidden=52 | layers=4 | dropout=0.228 | lr=0.00016 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 3 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=24 | hidden=128 | layers=3 | dropout=0.497 | lr=0.00071 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 5 (W) | wavelet=coif5 | level=7 | mode=zero | look_back=44 | hidden=32 | layers=3 | dropout=0.500 | lr=0.00057 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 4 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=63 | hidden=175 | layers=1 | dropout=0.500 | lr=0.00031 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 6 (W) | wavelet=coif5 | level=6 | mode=zero | look_back=24 | hidden=46 | layers=2 | dropout=0.322 | lr=0.00175 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 7 (W) | wavelet=coif5 | level=4 | mode=zero | look_back=54 | hidden=32 | layers=3 | dropout=0.461 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 8 (W) | wavelet=coif5 | level=6 | mode=periodization | look_back=49 | hidden=205 | layers=2 | dropout=0.500 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 9 (W) | wavelet=sym6 | level=5 | mode=periodization | look_back=80 | hidden=161 | layers=3 | dropout=0.291 | lr=0.00062 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 11 (W) | wavelet=sym8 | level=6 | mode=zero | look_back=61 | hidden=160 | layers=3 | dropout=0.303 | lr=0.00403 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 10 (W) | wavelet=coif5 | level=7 | mode=zero | look_back=43 | hidden=105 | layers=4 | dropout=0.374 | lr=0.00030 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 2 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=28 | hidden=181 | layers=4 | dropout=0.387 | lr=0.00031 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 12 (W) | wavelet=sym8 | level=3 | mode=periodization | look_back=66 | hidden=181 | layers=3 | dropout=0.500 | lr=0.00048 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 13 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=88 | hidden=156 | layers=4 | dropout=0.404 | lr=0.00010 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 14 (W) | wavelet=db6 | level=6 | mode=zero | look_back=24 | hidden=49 | layers=2 | dropout=0.270 | lr=0.01000 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 15 (W) | wavelet=coif5 | level=6 | mode=symmetric | look_back=24 | hidden=85 | layers=3 | dropout=0.002 | lr=0.00023 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 17 (W) | wavelet=coif3 | level=3 | mode=periodization | look_back=62 | hidden=101 | layers=1 | dropout=0.380 | lr=0.00356 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 16 (W) | wavelet=sym5 | level=6 | mode=zero | look_back=65 | hidden=81 | layers=1 | dropout=0.134 | lr=0.00243 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 18 (W) | wavelet=sym5 | level=6 | mode=zero | look_back=50 | hidden=93 | layers=3 | dropout=0.462 | lr=0.00015 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 19 (W) | wavelet=sym5 | level=7 | mode=periodization | look_back=67 | hidden=120 | layers=4 | dropout=0.416 | lr=0.00050 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 20 (W) | wavelet=sym8 | level=6 | mode=zero | look_back=63 | hidden=89 | layers=1 | dropout=0.500 | lr=0.00632 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 21 (W) | wavelet=db5 | level=7 | mode=periodization | look_back=49 | hidden=145 | layers=3 | dropout=0.427 | lr=0.00829 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 22 (W) | wavelet=coif4 | level=5 | mode=periodization | look_back=68 | hidden=56 | layers=2 | dropout=0.320 | lr=0.00122 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 24 (W) | wavelet=sym8 | level=4 | mode=periodization | look_back=39 | hidden=40 | layers=3 | dropout=0.500 | lr=0.00102 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 23 (W) | wavelet=db5 | level=3 | mode=zero | look_back=36 | hidden=113 | layers=1 | dropout=0.182 | lr=0.00258 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 25 (W) | wavelet=coif5 | level=6 | mode=zero | look_back=48 | hidden=141 | layers=4 | dropout=0.309 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 26 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=67 | hidden=175 | layers=2 | dropout=0.500 | lr=0.00118 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 27 (W) | wavelet=coif3 | level=7 | mode=symmetric | look_back=24 | hidden=63 | layers=4 | dropout=0.000 | lr=0.00238 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 28 (W) | wavelet=coif5 | level=7 | mode=zero | look_back=49 | hidden=42 | layers=3 | dropout=0.500 | lr=0.00079 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 29 (W) | wavelet=db8 | level=4 | mode=symmetric | look_back=24 | hidden=165 | layers=1 | dropout=0.282 | lr=0.00246 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 30 (W) | wavelet=coif4 | level=7 | mode=zero | look_back=34 | hidden=140 | layers=3 | dropout=0.311 | lr=0.00104 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 31 (W) | wavelet=db4 | level=5 | mode=symmetric | look_back=66 | hidden=189 | layers=3 | dropout=0.348 | lr=0.00152 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 32 (W) | wavelet=sym8 | level=3 | mode=zero | look_back=59 | hidden=114 | layers=3 | dropout=0.500 | lr=0.00108 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 33 (W) | wavelet=coif5 | level=4 | mode=periodization | look_back=35 | hidden=72 | layers=2 | dropout=0.298 | lr=0.00041 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:35:49] [INFO]  i:T-2 | ind 34 (W) | wavelet=db4 | level=7 | mode=symmetric | look_back=89 | hidden=156 | layers=3 | dropout=0.408 | lr=0.00184 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:36:49] [INFO]  i:T-2 | ind 35 (W) | wavelet=coif5 | level=6 | mode=zero | look_back=73 | hidden=89 | layers=2 | dropout=0.500 | lr=0.00039 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:36:57] [INFO]  i:T-2 | ind 36 (W) | wavelet=sym7 | level=3 | mode=zero | look_back=24 | hidden=147 | layers=3 | dropout=0.500 | lr=0.00153 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:37:05] [INFO]  i:T-2 | ind 37 (W) | wavelet=coif3 | level=7 | mode=periodization | look_back=40 | hidden=32 | layers=2 | dropout=0.346 | lr=0.00280 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:37:07] [INFO]  i:T-2 | ind 38 (W) | wavelet=sym7 | level=4 | mode=periodization | look_back=24 | hidden=173 | layers=1 | dropout=0.500 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:37:08] [INFO]  i:T-2 | ind 39 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=56 | hidden=166 | layers=2 | dropout=0.500 | lr=0.00583 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:04] [OPT.GWO] [INFO] 
[ITER 3] α=0.064167 β=0.068039 δ=0.071113 | a=1.918 | Duration: 1298.9s
[2026-06-04 04:57:04] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 04:57:04] [OPT.GWO] [INFO] GWO ITERATION 4/50
[2026-06-04 04:57:09] [INFO]  i:T-3 | ind 0 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=66 | hidden=80 | layers=3 | dropout=0.500 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:09] [INFO]  i:T-3 | ind 1 (W) | wavelet=coif5 | level=7 | mode=zero | look_back=59 | hidden=208 | layers=2 | dropout=0.500 | lr=0.00071 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:09] [INFO]  i:T-3 | ind 2 (W) | wavelet=coif4 | level=7 | mode=zero | look_back=71 | hidden=71 | layers=4 | dropout=0.364 | lr=0.00234 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:09] [INFO]  i:T-3 | ind 3 (W) | wavelet=coif3 | level=5 | mode=periodization | look_back=63 | hidden=143 | layers=3 | dropout=0.500 | lr=0.00015 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:09] [INFO]  i:T-3 | ind 4 (W) | wavelet=coif5 | level=5 | mode=periodization | look_back=64 | hidden=192 | layers=3 | dropout=0.500 | lr=0.00982 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:09] [INFO]  i:T-3 | ind 5 (W) | wavelet=db8 | level=7 | mode=zero | look_back=65 | hidden=32 | layers=2 | dropout=0.186 | lr=0.00095 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:09] [INFO]  i:T-3 | ind 6 (W) | wavelet=sym5 | level=7 | mode=periodization | look_back=84 | hidden=143 | layers=4 | dropout=0.320 | lr=0.00169 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:09] [INFO]  i:T-3 | ind 7 (W) | wavelet=coif5 | level=5 | mode=periodization | look_back=60 | hidden=256 | layers=3 | dropout=0.500 | lr=0.00010 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:09] [INFO]  i:T-3 | ind 8 (W) | wavelet=coif4 | level=7 | mode=zero | look_back=56 | hidden=38 | layers=4 | dropout=0.500 | lr=0.00139 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:09] [INFO]  i:T-3 | ind 9 (W) | wavelet=sym5 | level=7 | mode=periodization | look_back=48 | hidden=256 | layers=2 | dropout=0.500 | lr=0.00104 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:09] [INFO]  i:T-3 | ind 10 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=39 | hidden=173 | layers=4 | dropout=0.500 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 11 (W) | wavelet=coif5 | level=4 | mode=zero | look_back=65 | hidden=184 | layers=4 | dropout=0.327 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 12 (W) | wavelet=coif3 | level=7 | mode=periodization | look_back=66 | hidden=196 | layers=3 | dropout=0.500 | lr=0.00341 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 13 (W) | wavelet=coif3 | level=4 | mode=zero | look_back=33 | hidden=215 | layers=4 | dropout=0.330 | lr=0.00050 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 14 (W) | wavelet=sym7 | level=4 | mode=periodization | look_back=82 | hidden=228 | layers=4 | dropout=0.331 | lr=0.00940 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 15 (W) | wavelet=coif3 | level=4 | mode=zero | look_back=78 | hidden=32 | layers=4 | dropout=0.454 | lr=0.00287 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 16 (W) | wavelet=coif4 | level=7 | mode=symmetric | look_back=48 | hidden=209 | layers=3 | dropout=0.500 | lr=0.00085 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 17 (W) | wavelet=coif5 | level=3 | mode=periodization | look_back=45 | hidden=90 | layers=4 | dropout=0.330 | lr=0.00088 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 18 (W) | wavelet=coif5 | level=3 | mode=zero | look_back=52 | hidden=186 | layers=4 | dropout=0.063 | lr=0.00013 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 19 (W) | wavelet=coif5 | level=4 | mode=zero | look_back=70 | hidden=97 | layers=4 | dropout=0.471 | lr=0.00634 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 20 (W) | wavelet=sym7 | level=7 | mode=periodization | look_back=44 | hidden=143 | layers=3 | dropout=0.433 | lr=0.00054 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 21 (W) | wavelet=coif5 | level=6 | mode=periodization | look_back=51 | hidden=148 | layers=4 | dropout=0.384 | lr=0.01000 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 22 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=28 | hidden=32 | layers=2 | dropout=0.491 | lr=0.00333 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 23 (W) | wavelet=coif3 | level=3 | mode=periodization | look_back=54 | hidden=133 | layers=1 | dropout=0.432 | lr=0.00190 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 24 (W) | wavelet=sym7 | level=7 | mode=periodization | look_back=51 | hidden=73 | layers=3 | dropout=0.183 | lr=0.00265 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 25 (W) | wavelet=coif3 | level=5 | mode=zero | look_back=41 | hidden=235 | layers=4 | dropout=0.224 | lr=0.00234 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 26 (W) | wavelet=coif3 | level=6 | mode=symmetric | look_back=73 | hidden=73 | layers=2 | dropout=0.500 | lr=0.00113 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 27 (W) | wavelet=coif4 | level=7 | mode=zero | look_back=61 | hidden=139 | layers=4 | dropout=0.500 | lr=0.00349 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 28 (W) | wavelet=coif4 | level=3 | mode=periodization | look_back=79 | hidden=108 | layers=2 | dropout=0.476 | lr=0.00129 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 29 (W) | wavelet=coif5 | level=6 | mode=symmetric | look_back=40 | hidden=151 | layers=4 | dropout=0.351 | lr=0.00020 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 30 (W) | wavelet=sym5 | level=7 | mode=periodization | look_back=68 | hidden=46 | layers=2 | dropout=0.500 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 31 (W) | wavelet=sym7 | level=3 | mode=zero | look_back=41 | hidden=162 | layers=4 | dropout=0.342 | lr=0.00076 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 32 (W) | wavelet=coif5 | level=3 | mode=zero | look_back=36 | hidden=49 | layers=2 | dropout=0.387 | lr=0.00662 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 33 (W) | wavelet=coif5 | level=6 | mode=periodization | look_back=58 | hidden=86 | layers=3 | dropout=0.252 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:10] [INFO]  i:T-3 | ind 34 (W) | wavelet=coif5 | level=3 | mode=zero | look_back=64 | hidden=86 | layers=4 | dropout=0.500 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:57:52] [INFO]  i:T-3 | ind 35 (W) | wavelet=coif4 | level=7 | mode=symmetric | look_back=43 | hidden=137 | layers=4 | dropout=0.387 | lr=0.00657 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:58:34] [INFO]  i:T-3 | ind 36 (W) | wavelet=sym7 | level=6 | mode=zero | look_back=63 | hidden=184 | layers=3 | dropout=0.163 | lr=0.00421 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:58:49] [INFO]  i:T-3 | ind 37 (W) | wavelet=db8 | level=4 | mode=zero | look_back=88 | hidden=32 | layers=4 | dropout=0.312 | lr=0.00807 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 04:58:53] [INFO]  i:T-3 | ind 38 (W) | wavelet=sym8 | level=4 | mode=periodization | look_back=29 | hidden=97 | layers=3 | dropout=0.500 | lr=0.00225 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:58:58] [INFO]  i:T-3 | ind 39 (W) | wavelet=coif5 | level=4 | mode=periodization | look_back=62 | hidden=134 | layers=4 | dropout=0.213 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:57:21] [OPT.GWO] [INFO] 
[ITER 4] α=0.064167 β=0.068039 δ=0.071113 | a=1.878 | Duration: 3616.9s
[2026-06-04 05:57:21] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 05:57:21] [OPT.GWO] [INFO] GWO ITERATION 5/50
[2026-06-04 05:57:32] [INFO]  i:T-4 | ind 0 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=81 | hidden=156 | layers=4 | dropout=0.480 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:57:32] [INFO]  i:T-4 | ind 1 (W) | wavelet=db4 | level=3 | mode=periodization | look_back=63 | hidden=148 | layers=2 | dropout=0.277 | lr=0.00103 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:57:32] [INFO]  i:T-4 | ind 2 (W) | wavelet=coif3 | level=4 | mode=zero | look_back=70 | hidden=172 | layers=3 | dropout=0.453 | lr=0.00118 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 05:57:32] [INFO]  i:T-4 | ind 3 (W) | wavelet=db8 | level=6 | mode=symmetric | look_back=77 | hidden=88 | layers=4 | dropout=0.395 | lr=0.00040 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:57:32] [INFO]  i:T-4 | ind 4 (W) | wavelet=coif3 | level=5 | mode=periodization | look_back=63 | hidden=60 | layers=3 | dropout=0.292 | lr=0.00101 | batch=32 | ablation[dwt=True, bi=True]
