[WF] ALGO=gwo WINDOW=Y3 RUN=22 at Thu Jun  4 02:29:34 AM +03 2026
[2026-06-04 02:29:38] [WF] [INFO] Tek kosu: gwo/Y3/run_022, seed=42022
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] [WALK-FORWARD] Veri penceresi: [16104:24864] (8760 saat)
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] OPTIMIZER: GWO
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] DB: walk_forward_runs/gwo_Y3/run_022/gwo_running.db
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] Seed: 42022
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] Mode: joint
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] Pop: 40, MaxIter: 50
[2026-06-04 02:30:49] [OPT.GWO] [INFO] Yeni GWO çalışması başlatıldı | Seed: 42022 | Pop: 40 | MaxIter: 50
[2026-06-04 02:30:49] [OPT.GWO] [INFO] ============================================================
[2026-06-04 02:30:49] [OPT.GWO] [INFO] GWO OPTIMIZASYONU
[2026-06-04 02:30:49] [OPT.GWO] [INFO] ============================================================
[2026-06-04 02:30:49] [OPT.GWO] [INFO] Pop: 40 | MaxIter: 50 | Workers: 35 | Seed: 42022 | Mode: joint
[2026-06-04 02:30:49] [OPT.GWO] [INFO] Algo params: {'a_start': 2.0, 'a_end': 0.0}
[2026-06-04 02:30:49] [OPT.GWO] [INFO] 
[INIT] Popülasyon değerlendiriliyor...
[2026-06-04 02:31:00] [INFO]  i:T-0 | ind 0 (I) | wavelet=coif5 | level=7 | mode=symmetric | look_back=46 | hidden=187 | layers=4 | dropout=0.390 | lr=0.00380 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 19 (W) | wavelet=coif5 | level=6 | mode=symmetric | look_back=82 | hidden=200 | layers=2 | dropout=0.053 | lr=0.00223 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 20 (W) | wavelet=coif5 | level=4 | mode=symmetric | look_back=52 | hidden=249 | layers=3 | dropout=0.115 | lr=0.00158 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 21 (W) | wavelet=sym8 | level=3 | mode=zero | look_back=52 | hidden=183 | layers=4 | dropout=0.010 | lr=0.01000 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 22 (W) | wavelet=coif5 | level=4 | mode=symmetric | look_back=55 | hidden=249 | layers=3 | dropout=0.000 | lr=0.00030 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 24 (W) | wavelet=sym8 | level=4 | mode=zero | look_back=69 | hidden=256 | layers=2 | dropout=0.000 | lr=0.00835 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 23 (W) | wavelet=coif4 | level=6 | mode=symmetric | look_back=52 | hidden=256 | layers=3 | dropout=0.132 | lr=0.00405 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 25 (W) | wavelet=coif5 | level=6 | mode=symmetric | look_back=93 | hidden=148 | layers=1 | dropout=0.031 | lr=0.00230 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 26 (W) | wavelet=coif3 | level=5 | mode=symmetric | look_back=51 | hidden=256 | layers=4 | dropout=0.085 | lr=0.00675 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 27 (W) | wavelet=sym5 | level=6 | mode=zero | look_back=61 | hidden=69 | layers=2 | dropout=0.044 | lr=0.00109 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 28 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=62 | hidden=135 | layers=1 | dropout=0.000 | lr=0.00040 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 29 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=72 | hidden=256 | layers=3 | dropout=0.000 | lr=0.00010 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 30 (W) | wavelet=coif5 | level=4 | mode=symmetric | look_back=50 | hidden=194 | layers=3 | dropout=0.198 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 31 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=54 | hidden=256 | layers=4 | dropout=0.000 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 32 (W) | wavelet=sym6 | level=7 | mode=symmetric | look_back=58 | hidden=256 | layers=2 | dropout=0.217 | lr=0.00093 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 33 (W) | wavelet=coif3 | level=7 | mode=symmetric | look_back=96 | hidden=142 | layers=3 | dropout=0.181 | lr=0.00168 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:42:19] [INFO]  i:T-1 | ind 34 (W) | wavelet=sym5 | level=7 | mode=symmetric | look_back=30 | hidden=202 | layers=3 | dropout=0.315 | lr=0.00817 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:43:17] [INFO]  i:T-1 | ind 35 (W) | wavelet=coif4 | level=6 | mode=symmetric | look_back=53 | hidden=256 | layers=4 | dropout=0.000 | lr=0.00111 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 03:43:19] [INFO]  i:T-1 | ind 36 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=65 | hidden=61 | layers=3 | dropout=0.000 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 03:44:31] [INFO]  i:T-1 | ind 37 (W) | wavelet=db8 | level=6 | mode=symmetric | look_back=35 | hidden=256 | layers=1 | dropout=0.012 | lr=0.00170 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 03:45:09] [INFO]  i:T-1 | ind 38 (W) | wavelet=db6 | level=5 | mode=symmetric | look_back=36 | hidden=160 | layers=1 | dropout=0.058 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 03:45:11] [INFO]  i:T-1 | ind 39 (W) | wavelet=db4 | level=4 | mode=symmetric | look_back=24 | hidden=168 | layers=4 | dropout=0.000 | lr=0.00153 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:21] [OPT.GWO] [INFO]   >>> YENİ GLOBAL BEST: 0.067003
[2026-06-04 04:26:21] [OPT.GWO] [INFO]   >>> YENİ GLOBAL BEST: 0.061794
[2026-06-04 04:26:21] [OPT.GWO] [INFO] 
[ITER 2] α=0.061794 β=0.065865 δ=0.067003 | a=1.959 | Duration: 2655.5s
[2026-06-04 04:26:21] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 04:26:21] [OPT.GWO] [INFO] GWO ITERATION 3/50
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 0 (W) | wavelet=sym6 | level=7 | mode=symmetric | look_back=96 | hidden=256 | layers=3 | dropout=0.000 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 1 (W) | wavelet=coif3 | level=5 | mode=symmetric | look_back=75 | hidden=39 | layers=4 | dropout=0.026 | lr=0.00130 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 2 (W) | wavelet=db6 | level=6 | mode=symmetric | look_back=39 | hidden=32 | layers=4 | dropout=0.008 | lr=0.00459 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 3 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=73 | hidden=256 | layers=4 | dropout=0.068 | lr=0.00045 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 4 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=24 | hidden=184 | layers=4 | dropout=0.051 | lr=0.00212 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 5 (W) | wavelet=coif4 | level=6 | mode=symmetric | look_back=78 | hidden=69 | layers=3 | dropout=0.000 | lr=0.00890 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 6 (W) | wavelet=coif3 | level=7 | mode=symmetric | look_back=72 | hidden=167 | layers=1 | dropout=0.032 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 7 (W) | wavelet=sym7 | level=7 | mode=zero | look_back=84 | hidden=255 | layers=4 | dropout=0.022 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 8 (W) | wavelet=sym5 | level=6 | mode=symmetric | look_back=90 | hidden=193 | layers=4 | dropout=0.111 | lr=0.00463 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 9 (W) | wavelet=sym7 | level=7 | mode=symmetric | look_back=96 | hidden=223 | layers=4 | dropout=0.058 | lr=0.00093 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 10 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=65 | hidden=160 | layers=3 | dropout=0.000 | lr=0.00023 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 11 (W) | wavelet=sym8 | level=3 | mode=symmetric | look_back=51 | hidden=211 | layers=4 | dropout=0.000 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 12 (W) | wavelet=sym8 | level=7 | mode=zero | look_back=74 | hidden=32 | layers=4 | dropout=0.058 | lr=0.00476 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 13 (W) | wavelet=db6 | level=6 | mode=symmetric | look_back=41 | hidden=202 | layers=3 | dropout=0.000 | lr=0.00342 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 14 (W) | wavelet=coif3 | level=5 | mode=symmetric | look_back=65 | hidden=95 | layers=4 | dropout=0.041 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 15 (W) | wavelet=coif4 | level=5 | mode=symmetric | look_back=45 | hidden=131 | layers=2 | dropout=0.054 | lr=0.00149 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 16 (W) | wavelet=sym7 | level=4 | mode=symmetric | look_back=79 | hidden=133 | layers=4 | dropout=0.074 | lr=0.00291 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 17 (W) | wavelet=coif5 | level=6 | mode=symmetric | look_back=96 | hidden=32 | layers=4 | dropout=0.000 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 18 (W) | wavelet=sym8 | level=7 | mode=symmetric | look_back=96 | hidden=141 | layers=4 | dropout=0.387 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 19 (W) | wavelet=coif5 | level=6 | mode=symmetric | look_back=57 | hidden=147 | layers=4 | dropout=0.037 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 20 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=67 | hidden=242 | layers=4 | dropout=0.012 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 21 (W) | wavelet=coif4 | level=7 | mode=symmetric | look_back=63 | hidden=256 | layers=4 | dropout=0.074 | lr=0.00078 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 22 (W) | wavelet=sym7 | level=7 | mode=symmetric | look_back=61 | hidden=123 | layers=4 | dropout=0.038 | lr=0.00168 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:26] [INFO]  i:T-2 | ind 23 (W) | wavelet=coif5 | level=4 | mode=symmetric | look_back=75 | hidden=147 | layers=3 | dropout=0.025 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:27] [INFO]  i:T-2 | ind 24 (W) | wavelet=coif3 | level=7 | mode=symmetric | look_back=89 | hidden=256 | layers=4 | dropout=0.034 | lr=0.00178 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:27] [INFO]  i:T-2 | ind 25 (W) | wavelet=coif5 | level=5 | mode=symmetric | look_back=24 | hidden=149 | layers=3 | dropout=0.001 | lr=0.00010 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:27] [INFO]  i:T-2 | ind 26 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=96 | hidden=256 | layers=3 | dropout=0.035 | lr=0.00299 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:27] [INFO]  i:T-2 | ind 27 (W) | wavelet=coif5 | level=6 | mode=symmetric | look_back=86 | hidden=145 | layers=4 | dropout=0.035 | lr=0.00030 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:27] [INFO]  i:T-2 | ind 28 (W) | wavelet=db5 | level=4 | mode=symmetric | look_back=75 | hidden=32 | layers=3 | dropout=0.000 | lr=0.00481 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:27] [INFO]  i:T-2 | ind 29 (W) | wavelet=coif3 | level=3 | mode=symmetric | look_back=96 | hidden=157 | layers=3 | dropout=0.027 | lr=0.00177 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:27] [INFO]  i:T-2 | ind 30 (W) | wavelet=coif5 | level=6 | mode=symmetric | look_back=76 | hidden=141 | layers=4 | dropout=0.000 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:27] [INFO]  i:T-2 | ind 31 (W) | wavelet=coif5 | level=4 | mode=symmetric | look_back=57 | hidden=167 | layers=3 | dropout=0.040 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:27] [INFO]  i:T-2 | ind 32 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=66 | hidden=32 | layers=4 | dropout=0.000 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:27] [INFO]  i:T-2 | ind 33 (W) | wavelet=coif3 | level=7 | mode=symmetric | look_back=94 | hidden=247 | layers=4 | dropout=0.124 | lr=0.00048 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:26:27] [INFO]  i:T-2 | ind 34 (W) | wavelet=coif3 | level=7 | mode=symmetric | look_back=66 | hidden=99 | layers=4 | dropout=0.000 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:27:37] [INFO]  i:T-2 | ind 35 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=53 | hidden=211 | layers=4 | dropout=0.000 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:28:01] [INFO]  i:T-2 | ind 36 (W) | wavelet=coif4 | level=7 | mode=symmetric | look_back=96 | hidden=218 | layers=4 | dropout=0.031 | lr=0.00968 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:28:21] [INFO]  i:T-2 | ind 37 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=59 | hidden=100 | layers=3 | dropout=0.033 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 04:28:31] [INFO]  i:T-2 | ind 38 (W) | wavelet=coif5 | level=3 | mode=symmetric | look_back=85 | hidden=218 | layers=4 | dropout=0.000 | lr=0.00503 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 04:28:44] [INFO]  i:T-2 | ind 39 (W) | wavelet=db4 | level=3 | mode=symmetric | look_back=96 | hidden=63 | layers=4 | dropout=0.041 | lr=0.00606 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:46:43] [OPT.GWO] [INFO]   >>> YENİ GLOBAL BEST: 0.061222
[2026-06-04 05:46:43] [OPT.GWO] [INFO]   >>> YENİ GLOBAL BEST: 0.059309
[2026-06-04 05:46:43] [OPT.GWO] [INFO] 
[ITER 3] α=0.059309 β=0.061222 δ=0.061794 | a=1.918 | Duration: 4822.1s
[2026-06-04 05:46:43] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 05:46:43] [OPT.GWO] [INFO] GWO ITERATION 4/50
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 0 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=24 | hidden=202 | layers=2 | dropout=0.021 | lr=0.00500 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 2 (W) | wavelet=db4 | level=6 | mode=symmetric | look_back=57 | hidden=252 | layers=4 | dropout=0.021 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 3 (W) | wavelet=coif5 | level=5 | mode=symmetric | look_back=52 | hidden=134 | layers=4 | dropout=0.069 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 1 (W) | wavelet=db6 | level=7 | mode=symmetric | look_back=24 | hidden=256 | layers=4 | dropout=0.000 | lr=0.00841 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 4 (W) | wavelet=db4 | level=3 | mode=symmetric | look_back=43 | hidden=212 | layers=4 | dropout=0.017 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 5 (W) | wavelet=coif4 | level=6 | mode=symmetric | look_back=71 | hidden=237 | layers=4 | dropout=0.015 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 7 (W) | wavelet=sym7 | level=6 | mode=zero | look_back=33 | hidden=256 | layers=4 | dropout=0.020 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 8 (W) | wavelet=db6 | level=5 | mode=symmetric | look_back=35 | hidden=46 | layers=3 | dropout=0.000 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 10 (W) | wavelet=coif4 | level=5 | mode=symmetric | look_back=43 | hidden=256 | layers=4 | dropout=0.007 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 11 (W) | wavelet=sym6 | level=3 | mode=symmetric | look_back=66 | hidden=161 | layers=3 | dropout=0.011 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 6 (W) | wavelet=db8 | level=5 | mode=symmetric | look_back=27 | hidden=223 | layers=4 | dropout=0.015 | lr=0.00450 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 9 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=24 | hidden=256 | layers=4 | dropout=0.000 | lr=0.00045 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 12 (W) | wavelet=db5 | level=5 | mode=symmetric | look_back=45 | hidden=256 | layers=4 | dropout=0.057 | lr=0.00041 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 14 (W) | wavelet=db4 | level=7 | mode=symmetric | look_back=59 | hidden=190 | layers=4 | dropout=0.000 | lr=0.00102 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 13 (W) | wavelet=db4 | level=7 | mode=symmetric | look_back=46 | hidden=250 | layers=3 | dropout=0.028 | lr=0.00265 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 15 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=53 | hidden=72 | layers=4 | dropout=0.000 | lr=0.00523 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 18 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=82 | hidden=108 | layers=3 | dropout=0.388 | lr=0.00795 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 19 (W) | wavelet=coif5 | level=4 | mode=symmetric | look_back=62 | hidden=72 | layers=3 | dropout=0.000 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 17 (W) | wavelet=db8 | level=4 | mode=symmetric | look_back=67 | hidden=256 | layers=4 | dropout=0.057 | lr=0.00169 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 16 (W) | wavelet=sym8 | level=4 | mode=symmetric | look_back=33 | hidden=250 | layers=2 | dropout=0.013 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 20 (W) | wavelet=sym8 | level=4 | mode=symmetric | look_back=50 | hidden=78 | layers=4 | dropout=0.011 | lr=0.00977 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 23 (W) | wavelet=sym5 | level=6 | mode=symmetric | look_back=24 | hidden=128 | layers=4 | dropout=0.009 | lr=0.00231 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 21 (W) | wavelet=db7 | level=7 | mode=symmetric | look_back=57 | hidden=145 | layers=1 | dropout=0.062 | lr=0.00424 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 22 (W) | wavelet=db7 | level=7 | mode=symmetric | look_back=66 | hidden=106 | layers=3 | dropout=0.020 | lr=0.00177 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 25 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=90 | hidden=155 | layers=4 | dropout=0.041 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 24 (W) | wavelet=sym5 | level=6 | mode=symmetric | look_back=96 | hidden=115 | layers=3 | dropout=0.000 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 27 (W) | wavelet=coif3 | level=5 | mode=symmetric | look_back=81 | hidden=170 | layers=4 | dropout=0.039 | lr=0.00276 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 28 (W) | wavelet=db4 | level=7 | mode=symmetric | look_back=24 | hidden=256 | layers=4 | dropout=0.009 | lr=0.00930 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 29 (W) | wavelet=db8 | level=3 | mode=symmetric | look_back=35 | hidden=137 | layers=4 | dropout=0.005 | lr=0.00363 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 26 (W) | wavelet=sym6 | level=3 | mode=symmetric | look_back=36 | hidden=155 | layers=3 | dropout=0.051 | lr=0.00378 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 30 (W) | wavelet=db4 | level=6 | mode=symmetric | look_back=80 | hidden=170 | layers=4 | dropout=0.017 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 32 (W) | wavelet=coif5 | level=4 | mode=symmetric | look_back=54 | hidden=53 | layers=4 | dropout=0.000 | lr=0.00792 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 33 (W) | wavelet=db7 | level=6 | mode=symmetric | look_back=79 | hidden=256 | layers=4 | dropout=0.115 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 31 (W) | wavelet=coif5 | level=6 | mode=symmetric | look_back=42 | hidden=256 | layers=4 | dropout=0.034 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:47:55] [INFO]  i:T-3 | ind 34 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=50 | hidden=158 | layers=2 | dropout=0.000 | lr=0.00169 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:49:36] [INFO]  i:T-3 | ind 35 (W) | wavelet=coif5 | level=6 | mode=symmetric | look_back=50 | hidden=252 | layers=2 | dropout=0.017 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:49:53] [INFO]  i:T-3 | ind 36 (W) | wavelet=db8 | level=5 | mode=symmetric | look_back=96 | hidden=190 | layers=3 | dropout=0.008 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 05:51:05] [INFO]  i:T-3 | ind 37 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=57 | hidden=92 | layers=1 | dropout=0.036 | lr=0.00189 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:51:36] [INFO]  i:T-3 | ind 38 (W) | wavelet=sym5 | level=7 | mode=symmetric | look_back=24 | hidden=256 | layers=4 | dropout=0.000 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 05:51:47] [INFO]  i:T-3 | ind 39 (W) | wavelet=sym8 | level=3 | mode=symmetric | look_back=24 | hidden=159 | layers=3 | dropout=0.019 | lr=0.00121 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:13:02] [OPT.GWO] [INFO] 
[ITER 4] α=0.059309 β=0.061222 δ=0.061794 | a=1.878 | Duration: 15978.9s
[2026-06-04 10:13:02] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 10:13:02] [OPT.GWO] [INFO] GWO ITERATION 5/50
[2026-06-04 10:14:09] [INFO]  i:T-4 | ind 2 (W) | wavelet=coif5 | level=6 | mode=symmetric | look_back=61 | hidden=178 | layers=4 | dropout=0.008 | lr=0.00858 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:14:09] [INFO]  i:T-4 | ind 1 (W) | wavelet=db6 | level=6 | mode=symmetric | look_back=34 | hidden=119 | layers=3 | dropout=0.007 | lr=0.00204 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 10:14:09] [INFO]  i:T-4 | ind 0 (W) | wavelet=coif5 | level=6 | mode=symmetric | look_back=56 | hidden=256 | layers=4 | dropout=0.016 | lr=0.01000 | batch=128 | ablation[dwt=True, bi=True]
